Age.at.T04,Gender.T04,Religious.T04,Religion.Identification.T04,T4.MAORI.GME,T4.MAORI.VEM,Perc.Discrim.T04
30.483230663928815,1,1,1,6.375,5.571428571428571,2
61.17180013689254,1,0,NA,6,6.285714285714286,4
37.4757015742642,0,1,7,7,6,4
40.84052019164955,1,1,6,6.125,7,4
38.85284052019165,0,0,NA,6,2.857142857142857,2
60.26830937713895,0,1,7,7,6.5,1
67.87405886379193,0,1,4,5.25,5.714285714285714,2
50.789869952087614,1,1,7,7,6.285714285714286,6
42.38193018480493,1,NA,NA,6.5,4,3
66.36002737850787,0,1,7,3.5714285714285716,3.7142857142857144,6
50.32991101984942,1,0,NA,5,3.7142857142857144,2
45.04312114989733,0,1,5,7,3.142857142857143,5
56.309377138945926,1,1,5,5.875,6.142857142857143,4
48.10403832991102,1,0,NA,6.5,6.142857142857143,2
51.53456536618754,1,1,6,5.625,1.2857142857142858,2
44.39972621492129,1,0,NA,6.625,2.7142857142857144,1
54.80355920602327,1,1,4,5.5,4.857142857142857,3
62.65845311430527,1,1,5,7,4.428571428571429,1
49.26488706365503,0,0,NA,6.875,5.142857142857143,1
35.43052703627652,1,0,NA,5.625,6,4
53.78781656399726,0,0,NA,6.25,5.285714285714286,1
24.80766598220397,0,0,NA,6.375,6.285714285714286,1
40.054757015742645,0,0,NA,4.75,4.714285714285714,4
36.681724845995895,0,1,4,6.5,3.5714285714285716,4
33.11430527036276,0,1,6,6.875,6.428571428571429,4
50.5242984257358,0,0,NA,5.714285714285714,5.142857142857143,1
49.51950718685831,0,0,NA,4.125,4.428571428571429,5
42.57084188911704,0,0,NA,5.5,1,2
47.9233401779603,1,0,NA,5.875,4.142857142857143,3
61.831622176591374,0,0,NA,6.125,5.142857142857143,4
45.270362765229294,0,1,3,5.875,5.285714285714286,5
58.795345653661876,0,1,6,7,6.428571428571429,3
31.482546201232033,1,0,NA,6.125,6.142857142857143,3
50.51882272416153,1,1,4,4.75,4.571428571428571,3
45.883641341546884,0,0,NA,4.375,1,1
41.65639972621492,0,0,NA,5.125,3.142857142857143,1
24.996577686516083,0,1,6,6.375,1.5714285714285714,2
20.908966461327857,0,0,NA,5.625,1.2857142857142858,1
62.27241615331965,0,1,7,5.875,3.857142857142857,2
47.4798083504449,1,0,NA,6.25,4.428571428571429,2
54.09445585215606,0,1,1,6.142857142857143,5.285714285714286,7
65.56057494866529,0,0,NA,6.75,3.7142857142857144,2
51.2580424366872,0,0,NA,6.25,7,1
43.81656399726215,0,1,4,6,5.714285714285714,1
65.51676933607118,1,0,NA,6.125,5.714285714285714,4
46.510609171800134,1,0,NA,5,6.142857142857143,7
52.648870636550306,1,NA,NA,5.25,5.285714285714286,2
30.234086242299796,0,0,NA,7,6.571428571428571,2
29.505817932922657,1,0,NA,2.875,1.1428571428571428,1
47.87132101300479,1,1,5,5.625,4.714285714285714,6
22.190280629705683,1,1,5,6.5,3.3333333333333335,6
49.28952772073922,1,0,NA,6,3.7142857142857144,4
45.158110882956876,0,1,4,7,6.571428571428571,2
45.42094455852156,0,0,NA,6.75,4.142857142857143,2
32.2984257357974,0,0,NA,6,3.2857142857142856,1
50.08350444900753,0,0,NA,5.75,2.2857142857142856,4
52.563997262149215,1,0,NA,4.125,1.1428571428571428,1
50.85831622176591,1,1,5,6.875,6.857142857142857,1
52.205338809034906,0,0,NA,6.125,4,2
20.93634496919918,0,0,NA,5.625,3.4285714285714284,1
19.523613963039015,1,0,NA,4.375,1.5714285714285714,4
54.78713210130048,1,0,NA,4,2.4285714285714284,2
66.6858316221766,0,1,5,7,5.571428571428571,1
37.883641341546884,0,0,NA,4.375,2.5714285714285716,2
52.53661875427789,0,0,NA,6.25,1.8571428571428572,4
39.51540041067762,0,0,NA,4.875,1,2
35.017111567419576,0,0,NA,4.375,3.7142857142857144,2
56.73921971252567,1,0,NA,4.5,2,1
35.35386721423682,0,0,NA,6.75,3.8333333333333335,3
63.983572895277206,0,1,5,6.375,3.857142857142857,6
43.436002737850785,0,1,7,6.25,5.285714285714286,4
37.5605749486653,0,0,NA,6.625,7,1
21.982203969883642,1,1,5,6.375,4.285714285714286,6
27.07460643394935,0,0,NA,3.125,1.4285714285714286,1
62.08624229979466,1,0,NA,2.375,4.285714285714286,4
52.9637234770705,0,1,4,6.625,6.142857142857143,3
63.115674195756334,1,1,5,6.75,7,3
67.01711156741958,1,0,NA,4.125,4,5
41.69472963723477,0,1,4,6.125,3.857142857142857,2
33.828884325804246,1,0,NA,7,2.857142857142857,5
43.69883641341547,0,0,NA,5.375,4.571428571428571,4
51.29363449691992,0,0,NA,6,7,4
32.99931553730322,0,1,5,6.125,5.428571428571429,2
49.921971252566735,1,0,NA,3.875,5.428571428571429,4
61.14442162902122,1,0,NA,4.5,5.571428571428571,3
59.937029431895965,0,1,6,4.875,1.1428571428571428,3
47.082819986310746,0,0,NA,6.875,4,1
38.573579739904176,0,1,4,7,2.5714285714285716,1
21.927446954141,1,1,6,6.875,6.714285714285714,5
44.26283367556468,0,0,NA,6.75,6.142857142857143,6
30.70773442847365,1,0,NA,6,4.285714285714286,3
38.29158110882957,0,0,NA,4.625,4.714285714285714,3
52.492813141683776,0,1,2,6.625,5.142857142857143,4
65.87268993839835,1,1,7,6.375,6.428571428571429,1
27.60574948665298,0,0,NA,6.5,2.4285714285714284,4
50.32991101984942,0,1,6,6.25,7,5
35.553730321697465,0,0,NA,5.875,5,2
33.74948665297741,0,1,3,3.857142857142857,3,2
61.946611909650926,0,0,NA,7,7,6
31.54551676933607,0,0,NA,6.875,4.571428571428571,2
37.1170431211499,0,0,NA,5.375,5.142857142857143,4
41.87542778918549,0,0,NA,6.75,3.7142857142857144,5
60.596851471594796,0,0,NA,5.25,7,4
36.26283367556468,0,1,7,7,7,1
25.188227241615333,1,1,1,4.25,1.7142857142857142,4
54.59548254620123,1,0,NA,5.625,2.2857142857142856,2
30.31895961670089,0,0,NA,4.8,3,3
21.744010951403148,1,1,3,4.875,2.5714285714285716,2
49.96303901437371,1,0,NA,6,6.571428571428571,4
52.832306639288156,1,NA,NA,7,6.857142857142857,1
43.082819986310746,1,0,NA,4,2,2
29.79876796714579,0,0,NA,5.75,2.4285714285714284,1
48.99657768651608,0,1,4,5.285714285714286,4,2
62.652977412731005,1,0,NA,4.75,1,1
45.831622176591374,0,0,NA,4.25,6,2
27.16221765913758,0,0,NA,6.875,3.5714285714285716,2
33.24572210814511,0,1,NA,6.5,6.285714285714286,4
42.822724161533195,1,0,NA,6.125,5.285714285714286,3
57.05681040383299,1,1,NA,7,7,1
58.110882956878854,0,0,NA,5.875,4.571428571428571,6
67.06365503080082,0,1,7,6.25,7,1
58.43394934976044,0,1,7,6.166666666666667,1,4
24.62422997946612,0,1,7,5.625,1.4285714285714286,3
54.69404517453799,1,1,3,6.25,7,6
58.12457221081451,1,0,NA,3.375,4,1
44.199863107460644,1,1,6,6.5,5.714285714285714,3
46.351813826146476,0,0,NA,5.875,4.571428571428571,1
67.21971252566735,1,1,4,6.375,7,5
38.926762491444215,0,0,NA,4.625,3,2
38.001368925393564,0,NA,NA,6.285714285714286,4.571428571428571,4
48.0766598220397,0,0,NA,6.125,5.142857142857143,5
61.55783709787816,0,1,6,6.857142857142857,1,2
55.290896646132786,0,0,NA,6,4.857142857142857,3
54.677618069815196,0,1,6,4.4,1.1666666666666667,1
34.573579739904176,0,1,7,4.5,1.4285714285714286,1
36.24914442162902,1,1,3,4.25,2.5714285714285716,2
38.23956194387406,0,0,NA,6.125,3.6,2
42.72142368240931,1,0,NA,3.75,3.2857142857142856,6
42.072553045859,1,1,4,6.625,1,6
62.554414784394254,1,1,NA,3.625,5.571428571428571,3
44.59411362080767,0,1,6,6,4,1
34.30527036276523,0,1,7,6.5,2.7142857142857144,1
36.139630390143736,0,0,NA,4.875,2.7142857142857144,4
NA,0,0,NA,5.875,4,5
56.19712525667351,1,0,NA,4.75,1,1
57.48117727583847,1,1,4,5.125,4,4
37.437371663244356,0,1,7,5.875,1,1
49.09240246406571,1,0,NA,6.75,3.857142857142857,2
54.510609171800134,1,1,1,6,3.7142857142857144,2
49.79329226557152,0,0,NA,6.5,5.714285714285714,4
69.3141683778234,0,0,NA,7,6.142857142857143,2
46.20670773442848,1,0,NA,4.75,6,1
34.86379192334018,0,0,NA,4.5,6.428571428571429,5
56.32032854209446,1,0,NA,5.5,5.857142857142857,2
42.53798767967146,0,0,NA,7,2.142857142857143,7
53.2621492128679,1,0,NA,5.75,1,1
57.6290212183436,1,1,7,6.25,2,1
62.39561943874059,1,NA,NA,5.875,5.142857142857143,1
36.65434633812457,0,0,NA,6.25,7,7
45.779603011635864,0,1,1,4,1.5714285714285714,2
59.46338124572211,0,1,6,5.5,3.857142857142857,1
38.41478439425051,0,0,NA,5.875,5.285714285714286,2
63.04996577686516,0,1,4,4.625,2.7142857142857144,2
51.71800136892539,0,0,NA,4.125,3.5714285714285716,4
61.4072553045859,0,NA,NA,5.75,1.1428571428571428,1
46.992470910335385,0,1,5,6.375,1.4285714285714286,4
64.13963039014374,0,1,6,6,3,2
32.07939767282683,0,1,7,5.75,5.285714285714286,2
38.554414784394254,0,0,NA,3.5,2,2
28.145106091718002,0,1,4,4.75,4.857142857142857,3
57.921971252566735,1,1,3,1.875,1,1
57.21834360027378,0,1,5,7,7,7
60.167008898015055,0,1,4,4.857142857142857,4,4
32.64613278576318,0,1,NA,6.75,4.857142857142857,4
34.29705681040383,0,0,NA,6.625,3.7142857142857144,3
54.49965776865161,0,1,NA,6.625,5.714285714285714,3
22.663928815879533,0,0,NA,7,5,7
46.116358658453116,1,0,NA,7,5.285714285714286,1
50.0807665982204,1,0,NA,4.125,4.571428571428571,5
23.668720054757017,0,1,6,5.875,2.5714285714285716,2
18.921286789869953,0,0,NA,6.75,1.5714285714285714,6
32.062970568104035,1,1,7,7,7,5
42.0041067761807,1,0,NA,6.125,6,2
52.73100616016427,1,0,NA,4.25,4.142857142857143,1
61.106091718001366,0,1,3,6.25,1.4,1
29.467488021902806,0,0,NA,7,5.833333333333333,3
18.97056810403833,0,0,NA,5.25,1.1428571428571428,3
28.021902806297057,0,0,NA,5.5,5.428571428571429,2
49.36892539356605,1,1,7,7,2.7142857142857144,5
30.576317590691307,1,1,2,6.5,1,5
57.82614647501711,1,0,NA,5.75,2.2857142857142856,2
42.143737166324435,0,0,NA,6.5,4.428571428571429,2
23.397672826830938,0,1,5,5.75,1,4
29.253935660506503,0,0,NA,5.25,6.714285714285714,2
56.99657768651608,0,0,NA,5.5,3.5714285714285716,2
46.17659137577002,0,1,5,4,3.857142857142857,4
65.79329226557152,0,0,NA,4.25,3.5714285714285716,5
65.90554414784394,1,0,NA,6.375,2.142857142857143,1
43.742642026009584,0,1,5,5.375,5.428571428571429,3
63.42778918548939,1,1,4,6.375,6.285714285714286,4
19.655030800821354,0,0,NA,6.375,4.714285714285714,6
59.76454483230664,1,1,5,7,7,6
19.753593429158112,0,0,NA,5.5,2.5,1
32.941820670773446,1,0,NA,5.625,3.4285714285714284,2
52.90622861054072,1,0,NA,2.375,5.571428571428571,2
31.55920602327173,0,0,NA,6.875,4.428571428571429,1
66.08350444900753,1,NA,NA,6,1,1
45.152635181382614,1,0,NA,5.428571428571429,4,2
46.36824093086927,0,1,7,5.5,5.857142857142857,4
41.34428473648186,0,1,6,7,6.428571428571429,3
66.19575633127995,0,1,6,5.125,2,4
39.04722792607803,0,0,NA,5.125,1.1428571428571428,2
54.19849418206708,0,1,6,2.875,1.6666666666666667,1
45.138945927446954,1,1,6,6.625,6,2
46.74880219028063,1,0,NA,7,7,1
41.210130047912386,0,0,NA,6.125,7,6
59.42505133470226,0,0,NA,4.625,2.7142857142857144,1
43.85215605749487,0,0,NA,6.75,5.571428571428571,1
27.49075975359343,1,1,7,6.625,2.7142857142857144,1
24.569472963723477,0,0,NA,6.875,2.857142857142857,3
54.841889117043124,0,1,7,5.75,5.571428571428571,2
40.03832991101985,0,1,6,4.5,1.1428571428571428,1
25.09514031485284,0,0,NA,5.875,6,5
60.616016427104725,1,0,NA,6.625,5.285714285714286,5
61.76317590691308,0,0,NA,6.875,4.142857142857143,1
54.521560574948666,0,1,5,5.428571428571429,6.428571428571429,2
20,1,NA,NA,5.75,5,3
21.672826830937716,1,0,NA,5.5,3,1
50.351813826146476,1,1,4,6.75,4.428571428571429,2
58.672142368240934,0,1,7,6.75,3.2857142857142856,1
55.885010266940455,0,1,3,4.625,6,5
23.104722792607802,0,0,NA,4.75,6.857142857142857,2
33.14989733059548,1,0,NA,6.125,4.285714285714286,1
26.954140999315538,1,1,3,2.75,1.5714285714285714,1
25.409993155373034,0,0,NA,6.75,5.714285714285714,3
30.527036276522928,1,0,NA,6.75,6.428571428571429,4
32.47638603696099,1,0,NA,4.625,3,3
35.227926078028744,0,1,4,5.5,3.5714285714285716,1
39.00889801505818,1,1,5,4.375,6.285714285714286,1
23.236139630390145,0,1,3,5.75,1.5714285714285714,1
36.610540725530456,0,1,4,6,2.7142857142857144,3
48.1368925393566,1,0,NA,6.875,7,6
42.217659137577,0,1,6,7,5.428571428571429,4
21.127994524298426,0,0,NA,4.125,3.857142857142857,1
64.92265571526352,1,1,4,6.875,4.571428571428571,2
27.370294318959616,0,0,NA,5.875,2.7142857142857144,4
60.832306639288156,1,1,7,6.142857142857143,4.714285714285714,5
22.78986995208761,1,0,NA,5,1,1
49.43189596167009,1,0,NA,5.375,5,4
32.58590006844627,0,0,NA,3.625,2.7142857142857144,1
38.47501711156742,1,0,NA,6.75,3.857142857142857,4
61.555099247091036,0,1,2,5.875,7,1
51.63860369609856,1,0,NA,6,3.7142857142857144,2
19.638603696098563,0,0,NA,7,2.2857142857142856,2
35.98083504449008,0,1,3,5.125,5.285714285714286,1
42.41478439425051,1,1,5,5.75,7,2
34.81724845995893,1,0,NA,6.375,5,3
32.65982203969884,0,0,NA,6.75,3.4285714285714284,4
42.8062970568104,0,1,7,6.625,5.571428571428571,5
47.00068446269678,1,1,3,4.375,3,2
38.12183436002738,1,1,6,6.125,5,4
34.02874743326489,0,1,5,5,2.857142857142857,2
43.14305270362765,0,0,NA,5.625,3.4285714285714284,6
26.154688569472963,1,0,NA,5.625,2.4285714285714284,2
30.206707734428473,0,0,NA,7,6.857142857142857,5
33.620807665982205,0,0,NA,6.75,4.142857142857143,3
35.66598220396988,0,1,3,6.75,2.4285714285714284,1
34.52703627652293,0,0,NA,6.5,6.857142857142857,6
25.727583846680357,1,1,6,6.875,3.7142857142857144,3
18.84188911704312,0,0,NA,4.5,1.5714285714285714,1
43.01984941820671,0,0,NA,6.875,2.4285714285714284,2
44.93360711841205,0,1,7,2.375,1.2857142857142858,1
23.38945927446954,0,1,1,6.125,3.857142857142857,4
67.2662559890486,0,NA,NA,5.666666666666667,3.4285714285714284,1
50.507871321013006,0,1,NA,4.25,3.5714285714285716,3
36.46543463381246,1,0,NA,5.125,5.285714285714286,5
21.207392197125255,0,0,NA,5.625,2,1
42.8145106091718,0,1,4,6.25,6.142857142857143,3
24.407939767282684,1,1,7,2.625,1,1
33.23203285420944,0,0,NA,5.375,2.5714285714285716,2
37.53867214236824,0,1,7,4.25,6.142857142857143,1
52.60506502395619,1,1,4,4.125,3.857142857142857,3
41.9958932238193,0,0,NA,5,6.428571428571429,4
57.634496919917865,1,1,1,7,5.857142857142857,4
58.08898015058179,1,0,NA,5.875,2,1
50.64202600958248,1,1,5,6.375,5.142857142857143,5
32.884325804243666,0,0,NA,6.125,3.142857142857143,6
48.16974674880219,1,0,NA,3,1.5714285714285714,4
27.422313483915126,0,0,NA,7,6.571428571428571,1
24.087611225188226,0,0,NA,2.875,2.142857142857143,1
44.64065708418891,0,0,NA,6.125,1.7142857142857142,4
40.09034907597536,0,0,NA,6.25,3.2857142857142856,4
33.24024640657084,0,0,NA,4.5,3.5714285714285716,1
27.170431211498972,1,1,5,4.5,4.142857142857143,1
50.510609171800134,0,0,NA,6.857142857142857,5.714285714285714,1
62.92128678986995,1,1,7,5.875,6,3
52.38603696098563,1,0,NA,3.375,1.1428571428571428,2
62.41478439425051,1,0,NA,6.375,4,2
21.976728268309376,0,NA,NA,5.125,4.142857142857143,3
60.46269678302532,0,0,NA,4.5,4.571428571428571,3
47.65229295003422,0,0,NA,6.625,4,4
47.63586584531143,0,1,4,7,5.857142857142857,4
41.738535249828885,1,1,6,6.875,7,2
53.29774127310061,0,1,3,6.25,4.428571428571429,2
47.93429158110883,0,1,3,3.5,1,1
33.22655715263518,0,0,NA,4.375,4,1
59.422313483915126,1,0,NA,3.875,5.285714285714286,2
40.747433264887064,1,0,NA,7,5.285714285714286,4
50.42573579739904,1,0,NA,5.875,7,5
47.80561259411362,0,0,NA,6,4.571428571428571,3
61.24845995893224,0,1,6,7,5.571428571428571,3
25.426420260095824,0,1,2,7,6.714285714285714,4
38.209445585215605,0,1,4,6.75,1,4
23.195071868583163,1,1,4,7,5.285714285714286,1
45.64544832306639,1,1,6,7,6.285714285714286,5
38.2943189596167,0,0,NA,4.75,1,2
41.19644079397673,0,0,NA,4.375,1.2857142857142858,2
53.831622176591374,0,1,7,6.625,4.571428571428571,6
47.73169062286105,1,0,NA,3.875,3.5714285714285716,4
60.09308692676249,1,1,5,5.571428571428571,6.571428571428571,1
50.064339493497606,1,0,NA,6.75,5.285714285714286,2
42.455852156057496,1,0,NA,5.625,1.4285714285714286,1
53.831622176591374,1,1,6,6.75,5.285714285714286,7
43.94250513347023,0,1,5,6.375,4.285714285714286,4
30.87748117727584,0,0,NA,6.625,2.4285714285714284,1
48.3668720054757,0,0,NA,4.875,4.285714285714286,4
41.399041752224505,0,0,NA,6.25,3.857142857142857,3
37.998631074606436,0,0,NA,5.125,2,2
38.899383983572896,1,1,5,4.875,6,2
38.75427789185489,0,1,7,4.25,1,1
47.95345653661875,1,1,5,5.875,4.285714285714286,4
26.017796030116358,0,1,2,5.25,4,1
68.44900752908967,0,1,7,7,5.428571428571429,4
33.14989733059548,0,1,7,6.375,4.714285714285714,2
24.213552361396303,1,0,NA,7,5,1
23.742642026009584,0,1,5,5.375,3.4285714285714284,1
31.066392881587955,0,1,6,6,1,2
